HomePlanet,CryoSleep,Destination,Age,VIP,Cabin_ID_1,Cabin_ID_2,Cabin_ID_3,GroupRank,GroupSize,RoomService_Cat,FoodCourt_Cat,ShoppingMall_Cat,Spa_Cat,VRDeck_Cat,EssentialSpendingCat,NonEssentialSpendingCat,Transported
2.0,1,0.0,37.0,0,13,1319,4,1,3,0,0,0,0,0,0,0,1
2.0,0,0.0,0.0,0,13,1319,4,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,12.0,0,13,1319,4,3,3,0,0,0,0,0,0,0,1
0.0,0,0.0,25.0,0,10,220,3,1,1,0,3,0,3,3,3,3,0
2.0,0,0.0,29.0,0,12,459,4,1,3,2,0,3,0,0,0,2,0
2.0,0,0.0,3.0,0,13,1320,4,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,9.0,0,13,1320,4,3,3,0,0,0,0,0,0,0,1
0.0,0,2.0,27.0,0,1,1317,1,1,1,2,3,2,0,1,3,2,1
0.0,0,0.0,59.0,0,8,73,3,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,24.0,0,8,73,3,2,2,0,0,0,0,0,0,0,0
1.0,1,0.0,16.0,0,14,1123,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,16.0,0,13,1321,4,1,1,2,3,3,0,0,3,2,0
0.0,1,0.0,46.0,0,11,217,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,25.0,0,13,1431,3,1,1,0,3,0,3,0,3,3,0
1.0,0,0.0,39.0,0,13,1322,4,1,3,2,2,0,0,0,2,2,0
1.0,0,0.0,15.0,0,12,460,4,2,3,0,0,0,3,1,0,2,0
1.0,0,2.0,16.0,0,13,1322,4,3,3,1,1,3,0,0,1,2,1
2.0,0,0.0,35.0,0,13,1432,3,1,3,3,3,3,0,1,3,2,1
2.0,0,2.0,43.0,0,12,440,3,2,3,2,1,3,1,0,1,2,0
2.0,1,0.0,7.0,0,13,1432,3,3,3,0,0,0,0,0,0,0,1
1.0,1,0.0,29.0,0,14,1117,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,60.0,0,10,254,4,1,1,0,3,1,3,3,3,2,0
1.0,0,0.0,49.0,0,14,1124,4,1,1,2,0,1,2,1,0,2,0
2.0,0,0.0,50.0,0,13,1323,4,1,1,2,0,3,0,0,0,2,1
0.0,0,0.0,40.0,0,10,221,3,1,1,0,2,0,3,2,2,2,0
2.0,1,0.0,49.0,0,13,1324,4,1,2,0,0,0,0,0,0,0,1
2.0,0,1.0,18.0,0,12,461,4,2,2,3,0,2,0,0,0,2,0
2.0,1,0.0,29.0,0,13,1325,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,56.0,1,13,1433,3,1,1,3,0,2,0,3,0,3,0
1.0,1,1.0,29.0,0,14,1126,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,29.0,0,12,462,4,1,1,0,1,0,1,3,1,2,0
0.0,0,0.0,22.0,0,10,255,4,1,6,0,3,3,2,0,3,2,1
0.0,1,2.0,24.0,0,10,255,4,2,6,0,0,0,1,0,0,1,1
0.0,0,0.0,23.0,0,10,255,4,3,6,1,3,0,0,2,3,2,1
0.0,0,0.0,28.0,1,10,255,4,4,6,0,3,0,3,2,3,2,1
0.0,1,2.0,19.0,0,10,255,4,5,6,0,0,0,0,0,0,0,1
0.0,0,0.0,32.0,0,10,255,4,6,6,0,1,0,3,1,1,2,0
1.0,0,0.0,37.0,0,14,1127,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,26.0,0,14,1120,3,1,1,0,0,3,1,2,0,2,0
1.0,0,0.0,43.0,0,13,1435,3,1,1,3,1,3,0,0,1,3,1
1.0,0,0.0,25.0,0,12,463,4,1,2,2,0,0,2,0,0,2,0
1.0,0,0.0,11.0,0,14,1128,4,2,2,0,0,0,0,0,0,0,0
1.0,0,0.0,4.0,0,14,1122,3,1,3,0,0,0,0,0,0,0,1
1.0,1,0.0,32.0,0,14,1122,3,2,3,0,0,0,0,0,0,0,1
1.0,0,0.0,15.0,0,12,441,3,3,3,1,2,1,0,1,2,1,1
1.0,1,0.0,17.0,0,14,1129,4,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,37.0,0,10,222,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,20.0,0,14,1130,4,1,1,2,0,2,2,0,0,2,1
2.0,0,0.0,47.0,0,13,1436,3,1,2,2,0,3,1,0,0,2,1
2.0,0,2.0,16.0,0,12,443,3,2,2,3,0,2,2,1,0,2,0
1.0,1,0.0,8.0,0,14,1131,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,22.0,0,14,1124,3,1,1,2,0,0,3,1,0,2,0
2.0,0,0.0,39.0,0,13,1326,4,1,1,1,0,3,0,0,0,2,1
0.0,1,2.0,57.0,0,9,262,4,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,29.0,0,10,223,3,1,1,0,0,0,0,0,0,0,1
0.0,1,2.0,29.0,0,9,263,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,70.0,0,13,1439,3,1,1,1,0,0,3,2,0,2,0
0.0,1,0.0,13.0,0,9,264,4,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,49.0,0,9,264,4,2,2,0,3,0,3,2,3,2,1
1.0,0,2.0,25.0,0,12,464,4,1,1,0,1,3,1,2,1,2,0
0.0,1,2.0,19.0,0,9,265,4,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,15.0,0,9,265,4,2,2,0,0,0,0,0,0,0,1
0.0,0,0.0,37.0,0,11,219,3,1,2,1,3,1,0,1,3,1,1
0.0,1,0.0,29.0,0,11,219,3,2,2,0,0,0,0,0,0,0,1
2.0,0,0.0,28.0,0,12,445,3,1,2,3,0,1,2,0,0,2,0
1.0,0,0.0,22.0,0,12,445,3,2,2,3,1,1,2,0,1,2,0
0.0,0,0.0,26.0,0,9,266,4,1,1,2,3,1,1,2,3,2,1
1.0,0,1.0,25.0,0,14,1135,4,1,1,1,0,0,0,3,0,2,0
1.0,0,0.0,19.0,0,14,1136,4,1,1,0,0,0,3,1,0,2,0
2.0,0,0.0,20.0,0,13,1328,4,1,1,3,1,3,1,1,1,2,0
1.0,0,2.0,35.0,0,13,1444,3,1,1,0,1,3,0,0,1,3,0
1.0,0,0.0,37.0,0,13,1446,3,1,1,3,0,0,2,0,0,2,0
0.0,0,2.0,37.0,0,10,256,4,1,1,0,3,0,3,3,3,3,0
1.0,0,0.0,13.0,0,13,1447,3,1,2,0,2,3,0,1,2,2,0
1.0,0,1.0,20.0,0,13,1447,3,2,2,0,1,0,0,3,1,3,0
2.0,0,0.0,65.0,0,3,1445,0,1,2,3,1,1,0,0,1,2,0
2.0,0,1.0,29.0,0,12,465,4,2,2,2,2,2,0,0,2,2,0
0.0,0,0.0,0.0,0,10,225,3,1,6,0,0,0,0,1,0,1,1
0.0,0,0.0,4.0,0,10,225,3,2,6,0,0,0,0,0,0,0,1
0.0,1,0.0,19.0,0,10,225,3,3,6,0,0,0,0,0,0,0,1
0.0,1,2.0,17.0,0,10,225,3,4,6,0,0,0,0,0,0,0,1
0.0,0,2.0,28.0,0,10,225,3,5,6,0,3,0,1,2,3,2,1
0.0,0,2.0,28.0,0,10,225,3,6,6,0,2,0,3,3,2,3,0
1.0,0,0.0,21.0,0,14,1126,3,1,1,0,0,0,1,3,0,2,0
1.0,0,1.0,45.0,0,12,466,4,1,1,1,1,1,0,3,1,2,0
1.0,0,0.0,21.0,0,14,1127,3,1,1,1,1,3,0,0,1,2,1
1.0,1,1.0,20.0,0,14,1137,4,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,38.0,0,14,1137,4,2,2,0,2,1,0,0,2,1,1
1.0,0,2.0,24.0,0,12,446,3,1,1,0,3,0,1,1,3,1,1
1.0,0,0.0,22.0,0,12,447,3,1,1,3,1,2,0,0,1,2,0
1.0,0,0.0,44.0,0,13,1331,4,1,1,1,0,1,3,0,0,2,1
1.0,0,1.0,41.0,0,13,1332,4,1,1,0,0,0,0,3,0,3,0
1.0,1,0.0,21.0,0,14,1128,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,26.0,0,13,1450,3,1,3,3,0,2,1,0,0,2,0
2.0,1,0.0,54.0,0,13,1450,3,2,3,0,0,0,0,0,0,0,1
2.0,0,0.0,19.0,0,13,1450,3,3,3,3,0,1,3,0,0,2,0
1.0,0,0.0,32.0,0,14,1138,4,1,1,0,2,0,0,3,2,3,0
1.0,1,0.0,29.0,0,14,1139,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,26.0,0,10,226,3,1,2,2,3,1,2,3,3,2,0
0.0,0,0.0,28.0,0,10,226,3,2,2,0,3,0,2,0,3,2,1
1.0,0,1.0,21.0,0,6,223,1,1,1,1,1,0,3,1,1,2,0
0.0,0,2.0,38.0,0,9,233,3,1,2,0,2,0,3,0,2,3,0
0.0,1,0.0,43.0,0,9,233,3,2,2,0,0,0,0,1,0,1,1
1.0,0,1.0,12.0,0,14,1131,3,1,3,0,0,0,0,0,0,0,0
1.0,1,0.0,25.0,0,14,1131,3,2,3,0,0,0,0,0,0,0,0
1.0,1,0.0,27.0,0,14,1131,3,3,3,0,0,0,0,0,0,0,1
0.0,1,0.0,22.0,0,9,267,4,1,2,0,0,0,0,0,0,0,1
0.0,0,0.0,20.0,0,9,267,4,2,2,0,2,3,2,3,2,3,0
1.0,0,2.0,24.0,0,13,1334,4,1,1,0,1,3,0,1,1,2,0
1.0,0,2.0,34.0,0,13,1452,3,1,1,0,2,2,2,1,2,2,0
2.0,0,0.0,42.0,0,11,220,3,1,2,3,0,0,0,0,0,3,0
2.0,0,0.0,24.0,0,13,1453,3,2,2,3,0,2,1,0,0,2,0
1.0,0,0.0,28.0,0,13,1454,3,1,1,0,0,2,2,2,0,2,0
2.0,0,0.0,29.0,0,12,449,3,1,1,3,0,0,2,0,0,2,0
0.0,1,0.0,31.0,0,11,213,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,29.0,0,14,1141,4,1,1,3,0,1,0,0,0,2,0
1.0,0,2.0,14.0,0,13,1337,4,1,1,1,1,2,2,0,1,2,0
1.0,0,2.0,16.0,0,13,1338,4,1,1,0,1,3,0,1,1,2,1
1.0,1,1.0,16.0,0,14,1142,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,27.0,0,12,450,3,1,2,0,3,3,2,1,3,2,1
0.0,0,0.0,29.0,0,12,450,3,2,2,0,3,0,3,3,3,3,0
1.0,0,0.0,23.0,0,13,1339,4,1,1,3,1,1,1,0,1,2,0
1.0,0,1.0,16.0,0,14,1143,4,1,2,2,2,2,2,2,2,2,0
1.0,0,0.0,30.0,0,13,1340,4,2,2,0,1,0,0,3,1,3,1
1.0,0,0.0,24.0,0,13,1455,3,1,1,2,0,2,0,0,0,2,0
1.0,1,0.0,36.0,0,14,1144,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,25.0,0,10,257,4,1,1,0,3,1,1,3,3,2,1
0.0,1,0.0,29.0,0,10,227,3,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,21.0,0,14,1132,3,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,26.0,0,14,1133,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,30.0,0,12,467,4,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,31.0,0,13,1457,3,1,2,0,0,3,0,0,0,3,0
1.0,0,0.0,20.0,0,13,1457,3,2,2,0,2,3,0,3,2,3,0
1.0,1,0.0,29.0,0,14,1145,4,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,33.0,0,14,1146,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,35.0,0,11,215,4,1,2,0,3,1,1,2,3,1,1
0.0,0,0.0,46.0,0,11,215,4,2,2,0,2,0,1,3,2,2,0
1.0,1,0.0,63.0,0,14,1147,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,37.0,0,8,86,4,1,1,0,3,0,1,3,3,2,0
1.0,0,0.0,23.0,0,12,451,3,1,1,1,2,2,0,0,2,2,1
1.0,0,2.0,5.0,0,14,1148,4,1,2,0,0,0,0,0,0,0,1
1.0,1,0.0,16.0,0,14,1148,4,2,2,0,1,0,0,0,1,0,1
1.0,0,0.0,20.0,0,13,1458,3,1,2,0,0,3,2,0,0,2,1
1.0,1,1.0,49.0,0,13,1458,3,2,2,0,0,0,0,0,0,0,0
1.0,0,0.0,3.0,0,14,1135,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,41.0,0,13,1459,3,1,1,0,2,2,2,0,2,2,0
2.0,0,0.0,29.0,0,13,1341,4,1,1,3,0,1,1,0,0,2,0
1.0,1,0.0,14.0,0,14,1136,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,26.0,0,11,216,4,1,1,3,0,0,3,1,0,2,0
1.0,1,0.0,51.0,0,14,1137,3,1,1,0,0,0,0,0,0,0,0
1.0,0,1.0,36.0,0,13,1461,3,1,1,1,1,2,0,2,1,2,0
1.0,1,0.0,16.0,0,14,1150,4,1,1,0,0,0,0,0,0,0,1
2.0,1,0.0,18.0,0,13,1343,4,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,48.0,0,14,1138,3,1,1,0,0,1,0,0,0,1,0
2.0,0,0.0,24.0,0,11,221,3,1,1,2,0,3,3,2,0,2,0
2.0,0,2.0,19.0,0,11,222,3,1,1,3,0,2,0,0,0,2,0
1.0,1,2.0,21.0,0,14,1152,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,13,1462,3,1,1,2,1,2,0,0,1,2,0
1.0,1,0.0,21.0,0,14,1153,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,13.0,0,13,1344,4,1,1,0,3,0,0,1,3,1,1
2.0,0,0.0,39.0,0,11,223,3,1,1,1,0,2,1,2,0,2,0
0.0,0,2.0,27.0,0,12,469,4,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,23.0,0,13,1463,3,1,1,1,1,0,3,1,1,2,0
0.0,0,2.0,43.0,0,11,217,4,1,1,0,3,0,3,1,3,2,0
2.0,0,0.0,19.0,0,13,1346,4,1,1,3,3,3,3,0,3,3,0
2.0,1,2.0,30.0,0,13,1347,4,1,1,0,0,1,0,0,0,1,1
1.0,1,0.0,52.0,0,14,1154,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,35.0,0,14,1155,4,1,1,3,1,2,1,0,1,2,0
1.0,0,0.0,16.0,0,14,1156,4,1,1,1,3,0,1,1,3,1,1
1.0,0,0.0,21.0,0,13,1464,3,1,1,0,1,0,3,2,1,2,0
1.0,0,1.0,45.0,0,13,1350,4,1,1,0,0,0,0,2,0,2,0
1.0,0,0.0,22.0,0,12,472,4,1,3,0,2,0,3,0,2,3,0
1.0,1,2.0,29.0,0,14,1159,4,2,3,0,0,0,0,0,0,0,0
1.0,0,0.0,0.0,0,14,1159,4,3,3,0,0,0,0,0,0,0,1
1.0,0,1.0,63.0,0,14,1160,4,1,1,2,1,0,0,0,1,2,0
1.0,0,1.0,56.0,0,13,1351,4,1,1,1,1,0,2,1,1,1,0
1.0,1,0.0,40.0,0,14,1161,4,1,1,0,0,0,0,1,0,1,1
1.0,1,0.0,1.0,0,14,1162,4,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,13,1352,4,2,2,0,1,1,3,1,1,2,0
1.0,0,0.0,36.0,0,13,1353,4,1,1,1,0,3,0,0,0,2,0
1.0,0,0.0,13.0,0,14,1163,4,1,1,2,0,2,2,1,0,2,0
1.0,0,2.0,13.0,0,13,1354,4,1,1,0,2,0,1,1,2,1,0
1.0,1,2.0,37.0,0,14,1140,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,44.0,0,12,473,4,1,1,2,1,0,3,2,1,2,0
0.0,1,0.0,32.0,0,10,259,4,1,2,0,0,0,0,0,0,0,1
0.0,0,2.0,57.0,0,10,259,4,2,2,0,0,0,0,0,0,0,1
1.0,0,2.0,26.0,0,13,1355,4,1,1,0,2,0,0,3,2,3,0
2.0,0,0.0,62.0,0,13,1466,3,1,3,2,1,3,0,0,1,2,0
2.0,1,2.0,2.0,0,13,1466,3,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,1.0,0,13,1466,3,3,3,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,13,1467,3,1,1,2,0,1,2,1,0,2,0
1.0,1,0.0,1.0,0,14,1141,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,63.0,0,13,1468,3,1,1,0,2,0,2,1,2,2,0
0.0,0,0.0,20.0,0,11,218,4,1,1,3,3,0,2,2,3,2,1
1.0,0,0.0,15.0,0,13,1469,3,1,1,0,2,2,1,0,2,2,0
1.0,1,0.0,32.0,0,14,1142,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,24.0,0,13,1470,3,1,1,1,2,2,1,0,2,1,1
1.0,1,0.0,32.0,0,14,1143,3,1,1,0,0,0,0,0,0,0,0
0.0,0,0.0,36.0,0,12,454,3,1,1,1,3,3,1,2,3,2,1
1.0,1,1.0,13.0,0,14,1144,3,1,1,0,0,0,0,0,0,0,1
0.0,1,0.0,29.0,0,10,260,4,1,3,0,0,0,0,0,0,0,1
0.0,0,0.0,27.0,0,10,260,4,2,3,0,1,0,0,3,1,3,0
0.0,1,0.0,30.0,0,10,260,4,3,3,0,0,0,0,0,0,0,1
0.0,0,2.0,27.0,0,8,75,3,1,4,0,1,3,1,1,1,2,1
0.0,0,0.0,14.0,0,8,75,3,2,4,0,3,1,2,2,3,2,0
0.0,0,0.0,32.0,1,8,75,3,3,4,2,3,0,2,3,3,2,0
0.0,0,2.0,33.0,1,8,75,3,4,4,0,1,1,3,1,1,2,0
1.0,0,0.0,35.0,0,13,1356,4,1,1,1,0,3,0,2,0,2,1
1.0,0,2.0,21.0,0,13,1471,3,1,1,2,1,1,0,0,1,2,0
1.0,0,0.0,57.0,0,10,228,3,1,2,3,1,0,3,2,1,3,0
0.0,0,0.0,42.0,0,10,228,3,2,2,2,3,1,1,2,3,2,1
1.0,0,2.0,20.0,0,13,1473,3,1,1,0,1,3,1,0,1,2,1
2.0,1,0.0,18.0,0,13,1357,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,49.0,0,9,268,4,1,1,0,3,0,3,0,3,3,0
1.0,0,1.0,23.0,0,13,1358,4,1,1,0,1,0,0,2,1,2,0
2.0,0,0.0,24.0,0,13,1359,4,1,1,3,0,0,2,0,0,2,0
1.0,0,0.0,24.0,0,13,1361,4,1,2,0,0,0,0,3,0,3,0
1.0,0,2.0,23.0,0,13,1361,4,2,2,1,1,0,2,2,1,2,1
1.0,0,0.0,24.0,0,13,1362,4,1,1,0,2,1,0,2,2,2,0
1.0,1,1.0,26.0,0,14,1146,3,1,1,0,0,0,0,0,0,0,0
0.0,1,2.0,28.0,0,9,236,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,17.0,0,13,1475,3,1,1,0,3,1,0,0,3,1,0
1.0,0,0.0,20.0,0,13,1476,3,1,1,2,2,0,3,2,2,2,0
1.0,0,0.0,22.0,0,13,1363,4,1,1,0,0,0,0,3,0,3,0
0.0,1,2.0,23.0,0,9,269,4,1,2,0,0,0,0,0,0,0,1
0.0,1,2.0,22.0,0,9,269,4,2,2,0,0,0,0,0,0,0,1
1.0,0,1.0,29.0,0,13,1366,4,1,1,1,0,3,3,1,0,2,0
0.0,0,0.0,29.0,0,9,237,3,1,2,0,3,0,3,1,3,2,0
0.0,1,0.0,31.0,0,9,237,3,2,2,0,0,1,0,0,0,1,1
0.0,0,2.0,37.0,0,9,238,3,1,3,1,3,1,3,1,3,2,0
0.0,0,2.0,44.0,0,9,238,3,2,3,0,3,1,2,1,3,1,1
0.0,0,2.0,34.0,0,9,238,3,3,3,0,3,1,2,3,3,2,0
1.0,0,2.0,23.0,0,14,1165,4,1,1,2,0,0,0,1,0,2,0
1.0,0,0.0,18.0,0,13,1368,4,1,1,2,0,1,2,0,0,2,0
1.0,1,1.0,18.0,0,14,1148,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,23.0,0,13,1479,3,1,1,1,2,2,1,1,2,1,0
1.0,0,0.0,18.0,0,13,1371,4,1,1,0,1,0,0,3,1,3,0
2.0,0,0.0,22.0,0,12,474,4,1,3,0,0,3,0,1,0,2,0
2.0,0,0.0,10.0,0,12,474,4,2,3,0,0,0,0,0,0,0,1
2.0,1,0.0,29.0,0,12,474,4,3,3,0,0,0,0,0,0,0,0
2.0,0,0.0,31.0,0,13,1372,4,1,1,3,0,2,1,0,0,2,0
1.0,1,0.0,48.0,0,14,1150,3,1,1,0,0,0,0,0,0,0,0
0.0,0,2.0,51.0,1,8,87,4,1,1,0,2,0,3,1,2,2,1
2.0,1,1.0,25.0,0,13,1482,3,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,32.0,0,12,459,3,1,1,2,0,3,3,1,0,2,0
1.0,0,0.0,8.0,0,14,1167,4,1,2,0,0,0,0,0,0,0,1
1.0,1,1.0,49.0,0,14,1167,4,2,2,0,0,0,0,0,0,0,1
1.0,0,1.0,28.0,0,13,1375,4,1,1,0,0,0,3,1,0,2,0
2.0,0,0.0,3.0,0,12,475,4,1,4,0,0,0,0,0,0,0,1
2.0,0,0.0,29.0,0,12,475,4,2,4,0,0,0,0,0,0,0,1
2.0,1,0.0,31.0,0,12,475,4,3,4,0,0,0,0,0,0,0,1
2.0,0,0.0,11.0,0,12,475,4,4,4,0,0,0,0,0,0,0,1
2.0,1,0.0,27.0,0,6,475,0,1,2,0,0,0,0,0,0,0,1
2.0,0,0.0,33.0,0,11,219,4,2,2,3,0,3,0,0,0,3,0
0.0,1,1.0,32.0,0,10,263,4,1,1,0,0,0,0,0,0,0,1
1.0,1,0.0,20.0,0,14,1152,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,33.0,0,12,476,4,1,1,0,3,0,3,2,3,2,0
1.0,0,0.0,65.0,0,13,1485,3,1,1,1,1,1,1,3,1,2,0
2.0,1,0.0,18.0,0,13,1377,4,1,1,0,0,0,0,0,0,0,1
2.0,0,0.0,19.0,0,13,1378,4,1,1,3,0,1,3,0,0,2,0
0.0,0,2.0,33.0,0,9,270,4,1,1,0,3,0,3,1,3,2,1
1.0,0,0.0,29.0,0,14,1168,4,1,1,0,1,3,0,2,1,2,1
1.0,1,1.0,31.0,0,14,1154,3,1,1,0,0,0,0,0,0,0,0
1.0,1,0.0,37.0,0,14,1155,3,1,1,0,0,0,0,0,0,0,1
1.0,1,1.0,19.0,0,14,1156,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,18.0,0,13,1486,3,1,1,0,0,3,0,1,0,2,0
0.0,1,2.0,47.0,0,10,232,3,1,3,0,0,0,0,0,0,0,1
0.0,0,0.0,26.0,0,10,232,3,2,3,0,3,0,3,3,3,3,0
0.0,0,0.0,25.0,0,10,232,3,3,3,0,3,0,1,0,3,1,1
1.0,0,0.0,38.0,0,13,1380,4,1,1,2,1,1,3,0,1,2,0
1.0,0,0.0,53.0,0,12,460,3,1,1,1,3,0,2,1,3,1,1
1.0,0,0.0,38.0,0,12,478,4,1,1,0,2,0,2,0,2,2,0
2.0,1,0.0,28.0,0,13,1488,3,1,1,0,0,1,0,0,0,1,1
1.0,0,0.0,46.0,0,2,1487,0,1,1,2,2,3,0,2,2,2,0
1.0,0,0.0,18.0,0,14,1170,4,1,1,1,2,0,0,1,2,1,1
0.0,1,0.0,14.0,0,12,461,3,1,3,0,0,0,0,0,0,0,1
0.0,0,0.0,32.0,0,12,461,3,2,3,0,3,1,3,1,3,2,0
0.0,0,0.0,44.0,0,12,461,3,3,3,0,0,1,2,3,0,2,0
1.0,1,1.0,28.0,0,14,1158,3,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,2.0,0,10,233,3,1,3,0,0,0,0,0,0,0,1
0.0,0,0.0,28.0,0,10,233,3,2,3,0,3,1,3,3,3,2,0
0.0,1,0.0,27.0,1,10,233,3,3,3,0,0,0,0,0,0,0,1
0.0,1,0.0,29.0,0,10,234,3,1,1,0,0,0,0,0,0,0,1
1.0,1,2.0,14.0,0,14,1171,4,1,1,0,0,0,1,0,0,1,1
1.0,0,0.0,14.0,0,13,1490,3,1,1,0,0,3,0,0,0,3,0
1.0,1,0.0,17.0,0,14,1172,4,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,35.0,0,13,1381,4,1,1,2,0,2,3,0,0,2,1
1.0,0,1.0,36.0,0,13,1382,4,1,1,0,2,0,2,2,2,2,0
2.0,0,0.0,51.0,0,13,1383,4,1,1,2,3,2,1,0,3,2,0
1.0,0,0.0,54.0,0,14,1174,4,1,1,1,0,2,1,1,0,1,0
0.0,0,0.0,37.0,0,10,264,4,1,1,2,3,0,1,2,3,2,1
1.0,0,0.0,37.0,0,12,462,3,1,1,2,1,3,2,0,1,2,0
1.0,0,0.0,24.0,0,12,463,3,1,1,1,2,0,0,3,2,2,1
2.0,0,0.0,29.0,0,13,1386,4,1,1,3,0,2,0,1,0,2,0
1.0,0,0.0,38.0,0,13,1387,4,1,1,2,3,1,1,2,3,2,0
1.0,1,0.0,28.0,0,14,1160,3,1,1,0,0,0,0,0,0,0,1
1.0,0,0.0,0.0,0,14,1161,3,1,2,0,0,0,0,0,0,0,1
1.0,0,0.0,16.0,0,13,1492,3,2,2,1,2,0,0,2,2,2,0
1.0,0,0.0,25.0,0,13,1493,3,1,1,0,0,3,0,0,0,3,0
1.0,0,2.0,22.0,0,13,1389,4,1,1,1,0,3,1,0,0,2,1
2.0,1,0.0,24.0,0,13,1494,3,1,1,0,0,0,0,0,0,0,1
1.0,0,1.0,37.0,0,12,464,3,1,1,2,0,2,1,0,0,2,1
2.0,0,0.0,21.0,0,13,1495,3,1,1,1,0,3,2,0,0,2,1
0.0,0,1.0,53.0,0,9,271,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,0.0,0,10,235,3,1,6,0,0,0,0,0,0,0,1
0.0,1,0.0,2.0,0,10,235,3,2,6,0,0,0,0,0,0,0,0
0.0,1,0.0,64.0,0,10,235,3,3,6,0,0,0,0,0,0,0,1
0.0,0,0.0,24.0,0,6,229,0,4,6,0,3,1,3,3,3,2,0
0.0,1,0.0,40.0,0,10,235,3,5,6,0,0,0,0,0,0,0,1
0.0,0,0.0,32.0,0,10,235,3,6,6,0,2,0,3,1,2,2,0
0.0,0,2.0,54.0,1,9,239,3,1,1,0,2,1,3,2,2,2,0
1.0,1,0.0,30.0,0,14,1175,4,1,1,0,0,0,0,0,0,0,1
0.0,0,2.0,37.0,0,8,77,3,1,1,0,3,2,3,2,3,2,0
2.0,0,0.0,20.0,0,12,481,4,1,1,3,0,2,1,2,0,2,0
2.0,0,0.0,22.0,0,13,1497,3,1,1,3,0,3,0,0,0,3,0
1.0,0,1.0,57.0,0,13,1391,4,1,1,0,1,0,3,1,1,2,0
1.0,1,0.0,34.0,0,14,1177,4,1,1,0,0,0,0,0,0,0,1
0.0,0,0.0,51.0,0,9,240,3,1,1,0,3,2,3,2,3,2,0
2.0,1,0.0,47.0,0,12,465,3,1,1,0,0,0,0,0,0,0,0
1.0,0,0.0,22.0,0,14,1163,3,1,1,2,1,0,0,0,1,2,0
0.0,0,1.0,36.0,0,9,241,3,1,1,0,3,2,2,3,3,2,0
1.0,1,0.0,16.0,0,6,233,0,1,1,0,0,0,0,0,0,0,1
2.0,0,1.0,60.0,0,13,1499,3,1,1,2,0,2,3,0,0,2,0
2.0,0,0.0,39.0,0,13,1392,4,1,2,2,0,3,0,0,0,2,1
2.0,0,0.0,18.0,0,13,1392,4,2,2,1,0,3,1,0,0,2,1
